1409,"[('COX PAVING OF TEXAS INC. ', ' 3210192.04'), (' BRANNAN PAVING CO. LTD. ', ' 3702545.00'), (' ANGEL BROTHERS HOLDINGS CORP. ', ' 3906202.10')]"
1410,"[('OLDCASTLE MATERIALS TEXAS INC. ', ' 1139721.42'), (' A. L. HELMCAMP INC. ', ' 1469219.37'), (' PTSS INVESTMENTS LLC ', ' 1790684.55')]"
1411,"[('JAGOE-PUBLIC COMPANY ', ' 5173289.98'), (' NORTHEASTERN PAVERS INC. ', ' 5012311.15'), (' OLDCASTLE MATERIALS TEXAS INC. ', ' 5481033.82'), (' THE LANE CONSTRUCTION CORPORATION ', ' 5120173.94'), (' PEACHTREE CONSTRUCTION LTD. ', ' 5139620.85')]"
1412,"[('ISI CONTRACTING INC. ', ' 2361527.40'), (' L.C. JORDAN & SON ', ' 1889217.80'), (' 3LW CIVIL LLC ', ' 2647395.40'), (' STATELINE CONSTRUCTION LLC ', ' 2462794.11'), (' CHAMPION INFRASTRUCTURE LLC ', ' 3135724.75'), (' SJ&J CONSTRUCTION LLC ', ' 2604200.00'), (' LONGVIEW BRIDGE AND ROAD LTD. ', ' 1898264.50'), (' A R BROTHERS CONSTRUCTION SERVICES INC. ', ' 2264708.17')]"
1413,"[('GILVIN-TERRILL LTD. ', ' 13682522.55'), (' JONES BROS. DIRT & PAVING CONTRACTORS INC. ', ' 10632822.07'), (' KIEWIT INFRASTRUCTURE SOUTH CO. ', ' 14096783.25'), (' FNF CONSTRUCTION INC. ', ' 11451684.46'), (' JAMES HAMILTON CONSTRUCTION CO. ', ' 12366323.40')]"
1414,"[('LONGVIEW BRIDGE AND ROAD LTD. ', ' 5829528.31'), (' MADDEN CONTRACTING COMPANY LLC. ', ' 5220900.06'), (' EAST TEXAS BRIDGE INC. ', ' 5624959.60'), (' DREWERY CONSTRUCTION COMPANY INCORPORATED ', ' 5654750.49')]"
1415,"[('REYNOLDS ASPHALT & CONSTRUCTION COMPANY ', ' 6946348.71'), (' OLDCASTLE MATERIALS TEXAS INC. ', ' 5833765.35'), (' AUSTIN BRIDGE & ROAD SERVICES LP ', ' 6047110.36'), (' PEACHTREE CONSTRUCTION LTD. ', ' 6384163.71')]"
1416,"[('ANGEL BROTHERS HOLDINGS CORP. ', ' 2617848.45'), (' OLDCASTLE MATERIALS TEXAS INC. ', ' 2389609.45'), (' LONE STAR PAVING COMPANY ', ' 2417839.85'), (' AUSTIN MATERIALS LLC ', ' 2495970.36')]"
1417,"[('OLDCASTLE MATERIALS TEXAS INC. ', ' 1597409.41'), (' LONE STAR PAVING COMPANY ', ' 1244148.05'), (' AUSTIN MATERIALS LLC ', ' 1711449.25'), (' CORNERSTONE PAVING AND CONSTRUCTION L.L.C. ', ' 1598601.48'), (' HUNTER INDUSTRIES LTD. ', ' 1990255.02'), (' ANGEL BROTHERS HOLDINGS CORP. ', ' 1611790.40'), (' KNIFE RIVER CORPORATION - SOUTH ', ' 1295213.13'), (' BIG CREEK CONSTRUCTION LTD. ', ' 1572228.30')]"
1418,"[('AUSTIN MATERIALS LLC ', ' 780928.92'), (' LONE STAR PAVING COMPANY ', ' 667334.23'), (' OLDCASTLE MATERIALS TEXAS INC. ', ' 687113.85'), (' ANGEL BROTHERS HOLDINGS CORP. ', ' 721975.25')]"
1419,"[('ROADWAY SOLUTIONS INC. ', ' 1625570.00'), (' DURABLE SPECIALTIES INC. ', ' 1288000.00'), (' ED BELL CONSTRUCTION COMPANY ', ' 1891000.00'), (' FLORIDA TRAFFIC CONTROL DEVICES INC. ', ' 1298098.88'), (' AMERICAN LIGHTING AND SIGNALIZATION LLC ', ' 1305282.46')]"
1420,"[('J. LEE MILLIGAN INC. ', ' 10859704.47'), (' KIEWIT INFRASTRUCTURE SOUTH CO. ', ' 10092335.71'), (' JOHNSON BROS. CORPORATION A SOUTHLAND COMPANY ', ' 12446986.15'), (' GILVIN-TERRILL LTD. ', ' 12619180.93'), (' RK HALL LLC ', ' 10649914.62'), (' DUININCK INC. ', ' 10709663.64')]"
1421,"[('LONE STAR PAVING COMPANY ', ' 1081256.71'), (' OLDCASTLE MATERIALS TEXAS INC. ', ' 888222.00'), (' AUSTIN MATERIALS LLC ', ' 1125510.71'), (' KNIFE RIVER CORPORATION - SOUTH ', ' 952776.85'), (' BIG CREEK CONSTRUCTION LTD. ', ' 1075949.40')]"
1422,"[('A. L. HELMCAMP INC. ', ' 4607866.09'), (' BIG CREEK CONSTRUCTION LTD. ', ' 3987345.30'), (' EAST TEXAS BRIDGE INC. ', ' 4705154.75'), (' LONGVIEW BRIDGE AND ROAD LTD. ', ' 4515423.15'), (' OLDCASTLE MATERIALS TEXAS INC. ', ' 4565107.51')]"
1423,"[('PMI PAVEMENT MARKING INC. ', ' 1895642.45'), (' L&L COMPANY ', ' 1682223.98'), (' STRIPE-A-ZONE INC. ', ' 2048422.79'), (' TRP CONSTRUCTION GROUP LLC ', ' 2197460.68'), (' D. I. J. CONSTRUCTION INC. ', ' 1795788.71'), (' TOTAL HIGHWAY MAINTENANCE LLC ', ' 1796642.28')]"
1424,"[('TOTAL HIGHWAY MAINTENANCE LLC ', ' 1480685.67'), (' LIPHAM ASPHALT AND PAVING COMPANY LLC ', ' 961229.23'), (' TRP CONSTRUCTION GROUP LLC ', ' 1498024.56'), (' PMI PAVEMENT MARKING INC. ', ' 1049147.19'), (' STRIPE-A-ZONE INC. ', ' 1413356.95')]"
1425,"[('DURWOOD GREENE CONSTRUCTION CO. ', ' 639412.88'), (' FORDE CONSTRUCTION COMPANY INC. ', ' 696862.76'), (' ANGEL BROTHERS HOLDINGS CORP. ', ' 698851.65')]"
1426,"[('MAIN LANE INDUSTRIES LTD. ', ' 679035.00'), (' D & M CONTRACTORS LLC ', ' 418691.50'), (' FNH CONSTRUCTION LLC ', ' 744120.00'), (' CHAMPION INFRASTRUCTURE LLC ', ' 746836.00'), (' SCR CIVIL CONSTRUCTION LLC ', ' 619604.00'), (' ISI CONTRACTING INC. ', ' 654520.00')]"
1427,"[('CORNERSTONE PAVING AND CONSTRUCTION L.L.C. ', ' 861075.72'), (' SMITH & COMPANY ', ' 797673.48'), (' OLDCASTLE MATERIALS TEXAS INC. ', ' 895973.70'), (' FORDE CONSTRUCTION COMPANY INC. ', ' 808210.17'), (' ANGEL BROTHERS HOLDINGS CORP. ', ' 842386.46')]"
1428,"[('A. L. HELMCAMP INC. ', ' 2165936.10'), (' OLDCASTLE MATERIALS TEXAS INC. ', ' 1990001.90')]"
1429,"[('AUSTIN TRAFFIC SIGNAL CONSTRUCTION CO. INC. ', ' 772050.50'), (' THE LEVY COMPANY INC. ', ' 976253.58'), (' CHAMPION INFRASTRUCTURE LLC ', ' 1030692.70')]"
1430,"[('DAN WILLIAMS COMPANY ', ' 534995.00')]"
1431,"[('DAN WILLIAMS COMPANY ', ' 772020.00')]"
1432,"[('FNH CONSTRUCTION LLC ', ' 496557.75'), (' STATELINE CONSTRUCTION LLC ', ' 398912.75'), (' HODGES AND SON CONSTRUCTION COMPANY INC. ', ' 542674.00'), (' EAST TEXAS BRIDGE INC. ', ' 552750.75'), (' CHAMPION INFRASTRUCTURE LLC ', ' 498525.75'), (' HIGHWAY 19 CONSTRUCTION LLC ', ' 543196.43'), (' H. H. HOWARD & SONS INC. ', ' 555519.50'), (' LONGVIEW BRIDGE AND ROAD LTD. ', ' 502383.77'), (' PIERCE R & B LLC ', ' 415995.00'), (' CDM HOLDINGS LLC ', ' 421962.00')]"
1433,"[('K-BAR SERVICES INC. ', ' 1610998.54'), (' HJC FARMS INC. ', ' 1208009.00')]"
1434,"[('FNH CONSTRUCTION LLC ', ' 461177.00'), (' ED BELL CONSTRUCTION COMPANY ', ' 354604.50'), (' O. TREVINO CONSTRUCTION LLC ', ' 514700.00'), (' NEW WORLD CONTRACTING LLC ', ' 391196.00'), (' GIBSON & ASSOCIATES INC. ', ' 405412.01')]"
1435,"[('DURWOOD GREENE CONSTRUCTION CO. ', ' 727955.60'), (' ANGEL BROTHERS HOLDINGS CORP. ', ' 717548.80')]"
1436,"[('DURWOOD GREENE CONSTRUCTION CO. ', ' 1339792.96'), (' SMITH & COMPANY ', ' 1042517.33'), (' ANGEL BROTHERS HOLDINGS CORP. ', ' 1527066.66'), (' FORDE CONSTRUCTION COMPANY INC. ', ' 1098037.18'), (' KNIFE RIVER CORPORATION - SOUTH ', ' 1212701.31')]"
1437,"[('CDM HOLDINGS LLC ', ' 2876451.39'), (' NEWMAN & KENG PAVING COMPANY INC. ', ' 2771537.77'), (' RONALD R. WAGNER & CO. LP ', ' 3121268.81'), (' BRANNAN PAVING CO. LTD. ', ' 2799315.14'), (' CLARK CONSTRUCTION OF TEXAS INC. ', ' 2861579.59')]"
1438,"[('CLARK CONSTRUCTION OF TEXAS INC. ', ' 1227883.95'), (' ANGEL BROTHERS HOLDINGS CORP. ', ' 1288481.05'), (' BAY LTD. ', ' 1475065.49')]"
1439,"[('FIREMAN EXCAVATING INC. ', ' 7022860.00'), (' ROY JORGENSEN ASSOCIATES INC. ', ' 5662048.00'), (' DBI SERVICES LLC ', ' 6126314.27'), (' IIPL USA LLC ', ' 6934050.00')]"
1440,"[('DAN WILLIAMS COMPANY ', ' 1218650.00'), (' INTERNATIONAL EAGLE ENTERPRISES INC. ', ' 799980.00')]"
1441,"[('K-BAR SERVICES INC. ', ' 990700.00'), (' HJC FARMS INC. ', ' 951385.00')]"
1442,"[('WILLIAMS BROTHERS CONSTRUCTION CO. INC. ', ' 230477520.47'), (' BALFOUR BEATTY INFRASTRUCTURE INC. ', ' 244938856.58'), (' WEBBER LLC ', ' 245814912.33'), (' JOHNSON BROS. CORPORATION A SOUTHLAND COMPANY ', ' 252253496.52'), (' PULICE CONSTRUCTION INC. ', ' 253950428.50'), (' FLUOR HEAVY CIVIL LLC ', ' 257957252.52')]"
1443,"[('FLATIRON CONSTRUCTORS INC. ', ' 45888888.82'), (' AUSTIN BRIDGE & ROAD SERVICES LP ', ' 47348028.70'), (' WEBBER LLC ', ' 48551044.31'), (' ZACHRY CONSTRUCTION CORPORATION ', ' 49122615.24'), (' CAPITAL EXCAVATION COMPANY ', ' 49471649.16'), (' HUNTER INDUSTRIES LTD. ', ' 58497795.33')]"
1444,"[('JAMES HAMILTON CONSTRUCTION CO. ', ' 39748230.89'), (' A. L. HELMCAMP INC. ', ' 43321246.05'), (' ALLEN BUTLER CONSTRUCTION INC. ', ' 46016404.87'), (' KIEWIT INFRASTRUCTURE SOUTH CO. ', ' 46093074.89'), (' GILVIN-TERRILL LTD. ', ' 46217460.27'), (' DUININCK INC. ', ' 46302729.71'), (' FNF CONSTRUCTION INC. ', ' 46458236.50')]"
1445,"[('A. L. HELMCAMP INC. ', ' 27611673.86'), (' ALLEN BUTLER CONSTRUCTION INC. ', ' 28312935.28'), (' DUININCK INC. ', ' 28659818.86'), (' JOHNSON BROS. CORPORATION A SOUTHLAND COMPANY ', ' 28892374.94'), (' KIEWIT INFRASTRUCTURE SOUTH CO. ', ' 30552821.43'), (' RK HALL LLC ', ' 34733291.10')]"
1446,"[('HUNTER INDUSTRIES LTD. ', ' 4231471.53'), (' CAPITAL EXCAVATION COMPANY ', ' 4629669.30'), (' DEAN WORD COMPANY LTD. ', ' 4653713.47'), (' ANGEL BROTHERS HOLDINGS CORP. ', ' 4693202.96')]"
1447,"[('JONES BROS. DIRT & PAVING CONTRACTORS INC. ', ' 11998398.69'), (' JOHNSON BROS. CORPORATION A SOUTHLAND COMPANY ', ' 13977417.09'), (' DELHUR INDUSTRIES INC. ', ' 15124574.44'), (' FNF CONSTRUCTION INC. ', ' 16000000.00')]"
1448,"[('YELLOWSTONE LANDSCAPE - CENTRAL INC. ', ' 107737.90'), (' NEW BRAUNFELS CONTRACTING LLC ', ' 109938.50'), (' ENCINO LANDSCAPE INC. ', ' 114204.00'), (' APEX LANDSCAPE & IRRIGATION LLC ', ' 161331.00'), (' THOMAS 11 DEVELOPMENT LLC ', ' 217089.70')]"
1449,"[('IOC COMPANY LLC ', ' 12292866.28'), (' TEXAS CORDIA CONSTRUCTION LLC ', ' 12764878.01'), (' REIM CONSTRUCTION INC. ', ' 14788412.65'), (' FOREMOST PAVING INC. ', ' 15713336.86')]"
1450,"[('ANGEL BROTHERS HOLDINGS CORP. ', ' 2791368.67'), (' DURWOOD GREENE CONSTRUCTION CO. ', ' 2877330.75'), (' JAMES CONSTRUCTION GROUP L.L.C. ', ' 3557380.01')]"
1451,"[('LONGVIEW BRIDGE AND ROAD LTD. ', ' 14842182.97'), (' EAST TEXAS BRIDGE INC. ', ' 16028348.80'), (' A. L. HELMCAMP INC. ', ' 17871388.99')]"
1452,"[('KNIFE RIVER CORPORATION - SOUTH ', ' 11990027.91'), (' ANGEL BROTHERS HOLDINGS CORP. ', ' 12318183.81'), (' A. L. HELMCAMP INC. ', ' 12473389.43'), (' SMITH & COMPANY ', ' 12586241.30'), (' PINTO CONSTRUCTION CO. INC. ', ' 12652139.74'), (' LONGVIEW BRIDGE AND ROAD LTD. ', ' 12684493.24'), (' DREWERY CONSTRUCTION COMPANY INCORPORATED ', ' 13168020.18')]"
1453,"[('ANDERSON COLUMBIA CO. INC. ', ' 9980994.92'), (' BAY LTD. ', ' 10251632.18'), (' HAAS-ANDERSON CONSTRUCTION LTD. ', ' 10461369.65'), (' ANGEL BROTHERS HOLDINGS CORP. ', ' 10515225.23'), (' HUNTER INDUSTRIES LTD. ', ' 11026640.12'), (' FOREMOST PAVING INC. ', ' 11962204.28')]"
1454,"[('APEX LANDSCAPE & IRRIGATION LLC ', ' 224792.00'), (' FUQUA CONSTRUCTION CO. INC. ', ' 268052.00')]"
1455,"[('FOREMOST PAVING INC. ', ' 9818478.75'), (' ANDERSON COLUMBIA CO. INC. ', ' 11676973.14'), (' TEXAS SAI INC. ', ' 12080303.56')]"
1456,"[('ANGEL BROTHERS HOLDINGS CORP. ', ' 14962668.47'), (' J.D. ABRAMS L.P. ', ' 16225282.19'), (' SER CONSTRUCTION PARTNERS LLC ', ' 16290323.33'), (' HARPER BROTHERS CONSTRUCTION LLC ', ' 16298498.73'), (' JAMES CONSTRUCTION GROUP L.L.C. ', ' 16299286.04'), (' WEBBER LLC ', ' 16733695.71')]"
1457,"[('GLENN FUQUA INC. ', ' 3476586.21'), (' BRANNAN PAVING CO. LTD. ', ' 3653395.69'), (' BIG CREEK CONSTRUCTION LTD. ', ' 3716742.34'), (' HUNTER INDUSTRIES LTD. ', ' 3717893.34'), (' J. CARROLL WEAVER INC. ', ' 3956108.25'), (' RAY FARIS INC. ', ' 4460927.21'), (' JAMES CONSTRUCTION GROUP L.L.C. ', ' 4690959.14')]"
1458,"[('AUSTIN BRIDGE & ROAD SERVICES LP ', ' 11432222.08'), (' OLDCASTLE MATERIALS TEXAS INC. ', ' 11590645.35'), (' A. L. HELMCAMP INC. ', ' 13792710.24'), (' FNH CONSTRUCTION LLC ', ' 16442987.68')]"
1459,"[('AMERICAN LIGHTING AND SIGNALIZATION LLC ', ' 1331101.99'), (' IIPL USA LLC ', ' 1394165.35'), (' DURABLE SPECIALTIES INC. ', ' 1424000.00'), (' SJ&J CONSTRUCTION LLC ', ' 2004019.50')]"
1460,"[('SOUTH TEXAS ILLUMINATION LLC ', ' 877536.57'), (' EAST TEXAS BRIDGE INC. ', ' 987850.35'), (' AMERICAN LIGHTING AND SIGNALIZATION LLC ', ' 990928.47'), (' LONGVIEW BRIDGE AND ROAD LTD. ', ' 994004.50')]"
1461,"[('DAN WILLIAMS COMPANY ', ' 2093680.00'), (' DCI CONTRACTING INC. ', ' 2654473.32'), (' SCR CIVIL CONSTRUCTION LLC ', ' 2829137.60'), (' SYNERGY PROJECT CONSULTANTS INC. ', ' 2998099.65')]"
1462,"[('ACCELERATED CRITICAL PATH INC. ', ' 2877641.20'), (' ED BELL CONSTRUCTION COMPANY ', ' 3038817.26'), (' GIBSON & ASSOCIATES INC. ', ' 3098362.90'), (' DCI CONTRACTING INC. ', ' 3751185.19'), (' SJ&J CONSTRUCTION LLC ', ' 3943760.00'), (' FNH CONSTRUCTION LLC ', ' 4623325.50')]"
1463,"[('GIBSON & ASSOCIATES INC. ', ' 1744338.76'), (' A. L. HELMCAMP INC. ', ' 1885848.00')]"
1464,"[('CHAMPION INFRASTRUCTURE LLC ', ' 3013760.00'), (' RELMCO INC. ', ' 3137094.10'), (' SCR CIVIL CONSTRUCTION LLC ', ' 3466468.00'), (' RESTEK INC. ', ' 3878485.00')]"
1465,"[('EAST TEXAS BRIDGE INC. ', ' 654890.00'), (' RED BARON BUILDING COMPANY L.L.C. ', ' 685274.00'), (' FNH CONSTRUCTION LLC ', ' 821351.80'), (' STATELINE CONSTRUCTION LLC ', ' 855203.00'), (' CHAMPION INFRASTRUCTURE LLC ', ' 856234.00')]"
1466,"[('NBG CONSTRUCTORS INC. ', ' 632045.25'), (' ISI CONTRACTING INC. ', ' 768717.01'), (' MAIN LANE INDUSTRIES LTD. ', ' 775218.45'), (' TALBRAN ENTERPRISES LLC ', ' 808870.80'), (' FNH CONSTRUCTION LLC ', ' 966282.00'), (' TREVWAY INC. ', ' 1026337.71')]"
1467,"[('PINTO CONSTRUCTION CO. INC. ', ' 1499731.07'), (' DREWERY CONSTRUCTION COMPANY INCORPORATED ', ' 1762059.73'), (' A. L. HELMCAMP INC. ', ' 1774126.43'), (' LONGVIEW BRIDGE AND ROAD LTD. ', ' 1810440.06')]"
1468,"[('HUNTER INDUSTRIES LTD. ', ' 1573309.64'), (' CURRAN CONTRACTING COMPANY ', ' 1675152.49'), (' ANGEL BROTHERS HOLDINGS CORP. ', ' 1799766.45'), (' CAPITAL EXCAVATION COMPANY ', ' 1903279.62'), (' J. CARROLL WEAVER INC. ', ' 1956700.81'), (' SALINAS CONSTRUCTION TECHNOLOGIES LTD. ', ' 2252995.64')]"
1469,"[('GLENN FUQUA INC. ', ' 1599661.93'), (' BRANNAN PAVING CO. LTD. ', ' 1632276.43'), (' HUNTER INDUSTRIES LTD. ', ' 1709435.44'), (' BIG CREEK CONSTRUCTION LTD. ', ' 1791032.53'), (' DEAN WORD COMPANY LTD. ', ' 1918794.94'), (' CAPITAL EXCAVATION COMPANY ', ' 2076835.13')]"
1470,"[('J.D. ABRAMS L.P. ', ' 7552754.40'), (' ISI CONTRACTING INC. ', ' 7758853.01'), (' SMITH & COMPANY ', ' 8417612.36'), (' JAMES CONSTRUCTION GROUP L.L.C. ', ' 8455495.39'), (' JOHN REED AND COMPANY LLC ', ' 8597799.47'), (' RAGLE CONSTRUCTION INC. ', ' 8664071.30'), (' NBG CONSTRUCTORS INC. ', ' 8869395.70'), (' SER CONSTRUCTION PARTNERS LLC ', ' 8871257.07'), (' PAUL J. SCARIANO INC. ', ' 8878472.95'), (' HARPER BROTHERS CONSTRUCTION LLC ', ' 9058382.50')]"
1471,"[('THIRD COAST SERVICES LLC ', ' 965542.25'), (' VACA UNDERGROUND UTILITIES INC ', ' 982209.25'), (' FLORIDA TRAFFIC CONTROL DEVICES INC. ', ' 1104060.31'), (' TRAF-TEX INC. ', ' 1153770.05')]"
1472,"[('SURFACE PREPARATION TECHNOLOGIES LLC ', ' 1399791.05'), (' TOTAL HIGHWAY MAINTENANCE LLC ', ' 1537449.67'), (' TRP CONSTRUCTION GROUP LLC ', ' 1745238.65'), (' STRIPE-A-ZONE INC. ', ' 1873499.73')]"
1473,"[('KNIFE RIVER CORPORATION - SOUTH ', ' 6555440.96'), (' A. L. HELMCAMP INC. ', ' 7375075.40')]"
1474,"[('EAST TEXAS BRIDGE INC. ', ' 1204986.39'), (' LONGVIEW BRIDGE AND ROAD LTD. ', ' 1242646.36'), (' A. L. HELMCAMP INC. ', ' 1592008.16')]"
1475,"[('CREACOM INC. ', ' 2743512.99'), (' VACA UNDERGROUND UTILITIES INC ', ' 2901534.40'), (' MICA CORPORATION ', ' 2959638.49'), (' ALLSTATE SIGNAL & CONSTRUCTION LLC ', ' 2969135.57'), (' FLORIDA TRAFFIC CONTROL DEVICES INC. ', ' 3044423.13'), (' SICE INC. ', ' 3138244.52'), (' THIRD COAST SERVICES LLC ', ' 3145440.42'), (' SOUTH TEXAS ILLUMINATION LLC ', ' 3658423.13')]"
1476,"[('LONGVIEW BRIDGE AND ROAD LTD. ', ' 2961890.31'), (' CDM HOLDINGS LLC ', ' 2999191.46'), (' HIGHWAY 19 CONSTRUCTION LLC ', ' 3005926.36'), (' EAST TEXAS BRIDGE INC. ', ' 3699996.00'), (' PIERCE R & B LLC ', ' 3999999.90'), (' HARRISON WALKER AND HARPER LP ', ' 4023957.64'), (' B & E CONSTRUCTION INC ', ' 4027203.08'), (' SJ&J CONSTRUCTION LLC ', ' 4089260.60'), (' T KWEST GROUP LLC ', ' 4096196.54'), (' GHB EQUIPMENT COMPANY L.L.C. ', ' 4317588.40'), (' FNH CONSTRUCTION LLC ', ' 4574704.70')]"
1477,"[('IOWA BRIDGE & CULVERT LC ', ' 1213542.00'), (' FNH CONSTRUCTION LLC ', ' 1270057.50'), (' RAGLE CONSTRUCTION INC. ', ' 1593936.50'), (' HIGHWAY 19 CONSTRUCTION LLC ', ' 1712400.00'), (' SJ&J CONSTRUCTION LLC ', ' 1842040.00'), (' JAGOE-PUBLIC COMPANY ', ' 3632426.00')]"
1478,"[('REECE ALBERT INC. ', ' 4500317.86'), (' RK HALL LLC ', ' 5569986.56')]"
1479,"[('AUSTIN TRAFFIC SIGNAL CONSTRUCTION CO. INC. ', ' 1988661.84'), (' AMERICAN LIGHTING AND SIGNALIZATION LLC ', ' 2317533.53')]"
1480,"[('EARTH BUILDERS L.P. ', ' 4475438.00'), (' A. L. HELMCAMP INC. ', ' 4976267.00'), (' GILVIN-TERRILL LTD. ', ' 4988466.80'), (' DCI CONTRACTING INC. ', ' 5094138.95'), (' PIERCE R & B LLC ', ' 5192519.00'), (' STATELINE CONSTRUCTION LLC ', ' 6558810.50'), (' FNH CONSTRUCTION LLC ', ' 7480624.50')]"
1481,"[('APEX LANDSCAPE & IRRIGATION LLC ', ' 1495000.00'), (' YELLOWSTONE LANDSCAPE - CENTRAL INC. ', ' 1581227.32'), (' ENCINO LANDSCAPE INC. ', ' 1732524.80'), (' CHAMPION INFRASTRUCTURE LLC ', ' 1782213.00'), (' CENTRAL NORTH CONSTRUCTION LLC ', ' 2271474.40')]"
1482,"[('JAGOE-PUBLIC COMPANY ', ' 5522922.11'), (' PEACHTREE CONSTRUCTION LTD. ', ' 5814199.38'), (' THE LANE CONSTRUCTION CORPORATION ', ' 6372703.92'), (' OLDCASTLE MATERIALS TEXAS INC. ', ' 6479659.96')]"
1483,"[('CAPITAL EXCAVATION COMPANY ', ' 4549397.66'), (' JAMES CONSTRUCTION GROUP L.L.C. ', ' 5172420.82'), (' J.D. ABRAMS L.P. ', ' 5454565.82')]"
1484,"[('AUSTIN BRIDGE & ROAD SERVICES LP ', ' 2474193.46'), (' THE LANE CONSTRUCTION CORPORATION ', ' 2510500.09'), (' FOUTSCO PAVING COMPANY LLC ', ' 2550038.63'), (' PEACHTREE CONSTRUCTION LTD. ', ' 2639564.86'), (' OLDCASTLE MATERIALS TEXAS INC. ', ' 2651462.25'), (' JAGOE-PUBLIC COMPANY ', ' 2763318.77'), (' REYNOLDS ASPHALT & CONSTRUCTION COMPANY ', ' 3045975.79')]"
1485,"[('RAGLE CONSTRUCTION INC. ', ' 1141382.10'), (' ED BELL CONSTRUCTION COMPANY ', ' 1159370.56'), (' MCMAHON CONTRACTING L.P. ', ' 1184495.68'), (' NEW WORLD CONTRACTING LLC ', ' 1398016.76'), (' ACCELERATED CRITICAL PATH INC. ', ' 1496052.70'), (' FNH CONSTRUCTION LLC ', ' 1525531.60')]"
1486,"[('OLDCASTLE MATERIALS TEXAS INC. ', ' 11461243.20'), (' JOHNSON BROS. CORPORATION A SOUTHLAND COMPANY ', ' 11496099.38'), (' AUSTIN BRIDGE & ROAD SERVICES LP ', ' 12057297.41'), (' RK HALL LLC ', ' 12294652.06'), (' A. L. HELMCAMP INC. ', ' 12510962.78'), (' PEACHTREE CONSTRUCTION LTD. ', ' 13572433.69')]"
1487,"[('DENBOW COMPANY INC. ', ' 7444233.25'), (' CAPITAL EXCAVATION COMPANY ', ' 8508335.15'), (' AARON CONCRETE CONTRACTORS L.P. ', ' 9568001.55'), (' RAY FARIS INC. ', ' 10957499.02')]"
1488,"[('CAPITAL EXCAVATION COMPANY ', ' 6253995.31'), (' J3 COMPANY LLC ', ' 7122282.91'), (' AUSTIN BRIDGE & ROAD SERVICES LP ', ' 7138490.78'), (' DAN WILLIAMS COMPANY ', ' 7444807.94'), (' ANGEL BROTHERS HOLDINGS CORP. ', ' 7628589.20'), (' FLATIRON CONSTRUCTORS INC. ', ' 7787750.14'), (' JORDAN FOSTER CONSTRUCTION LLC ', ' 8244690.10'), (' ANDERSON COLUMBIA CO. INC. ', ' 8475332.38'), (' HUNTER INDUSTRIES LTD. ', ' 8728268.21')]"
1489,"[('CURRAN CONTRACTING COMPANY ', ' 10847613.32'), (' CAPITAL EXCAVATION COMPANY ', ' 10860465.17'), (' ANGEL BROTHERS HOLDINGS CORP. ', ' 11661870.24'), (' DAN WILLIAMS COMPANY ', ' 11779850.18'), (' HARPER BROTHERS CONSTRUCTION LLC ', ' 12248944.10'), (' J3 COMPANY LLC ', ' 12602917.61'), (' HUNTER INDUSTRIES LTD. ', ' 14477401.08')]"
1490,"[('WEBBER LLC ', ' 69910317.29'), (' JAMES CONSTRUCTION GROUP L.L.C. ', ' 70771649.48'), (' OHL USA INC. ', ' 73255543.66'), (' JORDAN FOSTER CONSTRUCTION LLC ', ' 81952633.21'), (' FLATIRON CONSTRUCTORS INC. ', ' 82841009.69')]"
1491,"[('J.D. ABRAMS L.P. ', ' 27907948.34'), (' SEMA CONSTRUCTION INC. ', ' 28436822.92'), (' ZACHRY CONSTRUCTION CORPORATION ', ' 29304294.03'), (' MARIO SINACOLA & SONS EXCAVATING INC. ', ' 29333825.97'), (' ED BELL CONSTRUCTION COMPANY ', ' 29734682.94'), (' FLUOR HEAVY CIVIL LLC ', ' 30950000.00'), (' AUSTIN BRIDGE & ROAD SERVICES LP ', ' 31362198.41')]"
1492,"[('MARIO SINACOLA & SONS EXCAVATING INC. ', ' 21833190.16'), (' ED BELL CONSTRUCTION COMPANY ', ' 22591827.90'), (' STERLING DELAWARE HOLDING COMPANY INC. ', ' 22767756.27'), (' TISEO PAVING CO. ', ' 24204304.55'), (' J.D. ABRAMS L.P. ', ' 25479572.75')]"
1493,"[('HARPER BROTHERS CONSTRUCTION LLC ', ' 40398632.30'), (' AUSTIN BRIDGE & ROAD SERVICES LP ', ' 41671769.96'), (' JORDAN FOSTER CONSTRUCTION LLC ', ' 42149041.00'), (' WEBBER LLC ', ' 42723403.85'), (' HUNTER INDUSTRIES LTD. ', ' 43345562.83'), (' STERLING DELAWARE HOLDING COMPANY INC. ', ' 43813121.49'), (' ANDERSON COLUMBIA CO. INC. ', ' 44142604.80'), (' ANGEL BROTHERS HOLDINGS CORP. ', ' 44920238.75')]"
1494,"[('AUSTIN MATERIALS LLC ', ' 17599700.01'), (' ANGEL BROTHERS HOLDINGS CORP. ', ' 18092240.45'), (' DEAN WORD COMPANY LTD. ', ' 18838101.40'), (' HUNTER INDUSTRIES LTD. ', ' 21233723.06'), (' LONE STAR PAVING COMPANY ', ' 21371857.90'), (' CLARK CONSTRUCTION OF TEXAS INC. ', ' 27157365.93')]"
1495,"[('KNIFE RIVER CORPORATION - SOUTH ', ' 18706597.23'), (' GLENN FUQUA INC. ', ' 23169269.34'), (' A. L. HELMCAMP INC. ', ' 23557037.63')]"
